ae_id,speaker,start_time,end_time,sentence,source,targets
IS1009c.B.argumentstructs.Daan.1,B,351.32,371.25,"Okay. Now the function of a remote is to send messages to the television. This messages could be uh switch on-off message or switch to next channel message or swapping the channels or switching onto a particular channel, like you can have the numbers one, two, three, four, up to nine.",NONE,{IS1009c.A.argumentstructs.Daan.1}
IS1009c.A.argumentstructs.Daan.1,A,373.38,376.33,Nine what ? Nine channel uh switches ?,IS1009c.B.argumentstructs.Daan.1,"{IS1009c.B.argumentstructs.Daan.2,IS1009c.A.argumentstructs.Daan.2}"
IS1009c.B.argumentstructs.Daan.2,B,377.33,377.69,Pardon me ?,IS1009c.A.argumentstructs.Daan.1,NONE
IS1009c.A.argumentstructs.Daan.2,A,377.96,381.29,Nine channel switches ? Is  Yeah. Mm-hmm. Mm-hmm.,IS1009c.A.argumentstructs.Daan.1,{IS1009c.B.argumentstructs.Daan.3}
IS1009c.B.argumentstructs.Daan.3,B,379.14,380.91,"Yes, nine numbers.",IS1009c.A.argumentstructs.Daan.2,{IS1009c.B.argumentstructs.Daan.4}
IS1009c.B.argumentstructs.Daan.4,B,382.97,393.13,And then you have swapping of uh button by which  using which you can swap the channels if you don't want to see the third channel you can swap it to the fourth channel or vice versa.,IS1009c.B.argumentstructs.Daan.3,{IS1009c.B.argumentstructs.Daan.5}
IS1009c.A.argumentstructs.10,A,386.19,408.35,Mm-hmm. Mm-hmm. Mm-hmm. Mm-hmm.,NONE,NONE
IS1009c.B.argumentstructs.Daan.5,B,395.8,407.93,"Then it should have a next button, and next button channel by which you can keep on uh v uh mm eh scrolling the channels one by one. Next slide, please.",IS1009c.B.argumentstructs.Daan.4,{IS1009c.C.argumentstructs.Daan.1}
IS1009c.C.argumentstructs.Daan.1,C,402.87,404.07,Going to the nex next.,IS1009c.B.argumentstructs.Daan.5,NONE
IS1009c.A.argumentstructs.Daan.3,A,1342.48,1345.77,Any particular comments by anybody ?,NONE,{IS1009c.D.argumentstructs.Daan.1}
IS1009c.D.argumentstructs.Daan.1,D,1346.48,1352.75,"Uh yeah, on the scroll and the push-button, um ca you can achieve scrolling by repeatedly pushing a button ?",IS1009c.A.argumentstructs.Daan.3,"{IS1009c.C.argumentstructs.Daan.2,IS1009c.C.argumentstructs.Daan.3}"
IS1009c.C.argumentstructs.Daan.2,C,1353.52,1363.26,"No, no, no, th the the the scrolling wheels are different, like you can go for a sw switches like buttons or scrolls, uh  which which we used to do before ten ten years before, I think",IS1009c.D.argumentstructs.Daan.1,NONE
IS1009c.C.argumentstructs.Daan.3,C,1363.26,1374.38,". Now, nobody uses that because you need you need a a k sophisticated chip and all. So I think it's better we go for uh um ordinary buttons. Yeah uh yeah, push-buttons. Yeah. Yeah.",IS1009c.D.argumentstructs.Daan.1,{IS1009c.D.argumentstructs.Daan.2}
IS1009c.D.argumentstructs.8,D,1368.34,1368.52,Um.,NONE,NONE
IS1009c.D.argumentstructs.Daan.2,D,1371.09,1374.69,We'll just go for push buttons for  in the interest of cost. Okay.,IS1009c.C.argumentstructs.Daan.3,NONE
IS1009c.B.argumentstructs.12,B,1372.41,1373.1,Push-buttons.,NONE,NONE
IS1009c.A.argumentstructs.11,A,1374.98,1382.69,"We don't have a lot of time left and we will still have to make a decision, and the marketing expert has to present her her thing.",NONE,NONE
IS1009c.A.argumentstructs.Daan.4,A,1517.17,1532.03,Okay. Uh that concludes the presentation of everyone. And what we really have to decide in this meeting is um the concept of the remote.,NONE,{IS1009c.A.argumentstructs.Daan.5}
IS1009c.D.argumentstructs.9,D,1532.45,1532.84,Mm-hmm.,NONE,NONE
IS1009c.A.argumentstructs.Daan.5,A,1533.62,1540.15,And uh so what do we think on the concept,IS1009c.A.argumentstructs.Daan.4,{IS1009c.A.argumentstructs.Daan.6}
