ae_id,speaker,start_time,end_time,sentence,source,targets
ES2015d.D.argumentstructs.Rutger.1,D,657.21,660.85,Okay so number one. Do we have a fancy look-and-feel ?,NONE,"{ES2015d.B.argumentstructs.Rutger.1,ES2015d.A.argumentstructs.Rutger.1,ES2015d.D.argumentstructs.Rutger.2,ES2015d.D.argumentstructs.Rutger.3,ES2015d.B.argumentstructs.Rutger.3,ES2015d.C.argumentstructs.Rutger.4,ES2015d.D.argumentstructs.Rutger.5,ES2015d.D.argumentstructs.Rutger.6}"
ES2015d.C.argumentstructs.26,C,663.22,670.41,Mm. Well,NONE,NONE
ES2015d.B.argumentstructs.Rutger.1,B,663.52,669.472,Feel I think. We've been quite successful with the rubber coating and,ES2015d.D.argumentstructs.Rutger.1,NONE
ES2015d.A.argumentstructs.28,A,666.79,667.18,Yeah.,NONE,NONE
ES2015d.A.argumentstructs.Rutger.1,A,670.0,672.01,The look is a little bit more playful.,ES2015d.D.argumentstructs.Rutger.1,"{ES2015d.C.argumentstructs.Rutger.1,ES2015d.B.argumentstructs.Rutger.2}"
ES2015d.C.argumentstructs.Rutger.1,C,672.59,673.42,Yeah.,ES2015d.A.argumentstructs.Rutger.1,NONE
ES2015d.B.argumentstructs.Rutger.2,B,673.04,673.93,Yeah.,ES2015d.A.argumentstructs.Rutger.1,NONE
ES2015d.D.argumentstructs.Rutger.2,D,673.39,675.08,Yeah I guess that depends on your definition of fancy,ES2015d.D.argumentstructs.Rutger.1,NONE
ES2015d.D.argumentstructs.Rutger.3,D,675.08,678.54,but it's definitely different. It's not your traditional  yeah,ES2015d.D.argumentstructs.Rutger.1,{ES2015d.A.argumentstructs.Rutger.2}
ES2015d.D.argumentstructs.33,D,675.08,675.08,",",NONE,NONE
ES2015d.A.argumentstructs.Rutger.2,A,676.66,678.34,Oh definitely different yeah.,ES2015d.D.argumentstructs.Rutger.3,NONE
ES2015d.D.argumentstructs.34,D,678.54,683.57,. Mm-hmm.,NONE,NONE
ES2015d.B.argumentstructs.Rutger.3,B,680.44,701.168,"I think the colour has a lot to do with it. I mean  th the colours we were given for making the prototype aren't the colours that I think we would've necessarily chosen. It's not the kind of  ooh uh at all sleek  red, black and yellow, and orange.  Um",ES2015d.D.argumentstructs.Rutger.1,"{ES2015d.C.argumentstructs.Rutger.2,ES2015d.A.argumentstructs.Rutger.3,ES2015d.C.argumentstructs.Rutger.3}"
