ae_id,speaker,start_time,end_time,sentence,source,targets
TS3007b.C.argumentstructs.Daan.1,C,546.9,552.48,機能の改善についておっしゃいましたが、それはどういう意味ですか、何をお考えですか?,NONE,{TS3007b.D.argumentstructs.Daan.1}
TS3007b.D.argumentstructs.Daan.1,D,551.03,567.121,機能の問題ではなく、リモコンのボタンの多くが使われていないことが判明しました。リモコンに何百ものボタンがあっても、それを使わないと、,TS3007b.C.argumentstructs.Daan.1,{TS3007b.C.argumentstructs.Daan.2}
TS3007b.C.argumentstructs.18,C,554.17,555.78,ええと、機能性です。,NONE,NONE
TS3007b.A.argumentstructs.4,A,566.41,566.66,うん。,NONE,NONE
TS3007b.C.argumentstructs.Daan.2,C,566.88,569.38,ああ、わかりました。では、使用されているボタンにもっと焦点を当てましょう。,TS3007b.D.argumentstructs.Daan.1,"{TS3007b.D.argumentstructs.Daan.2, TS3007b.C.argumentstructs.Daan.3}"
TS3007b.D.argumentstructs.Daan.2,D,568.95,579.456,ええ、必要に応じて実行できるようにする必要がありますが、最もよく使用されるボタンは、大きくする必要があります。,TS3007b.C.argumentstructs.Daan.2,NONE
TS3007b.C.argumentstructs.19,C,570.73,571.02,うん。,NONE,NONE
TS3007b.C.argumentstructs.Daan.3,C,580.8,589.16,たとえば、ボタンを長押しすると別の機能に切り替わるなど、1 つのボタンを複数の機能に使用することはできますか。,TS3007b.C.argumentstructs.Daan.2,"{TS3007b.D.argumentstructs.Daan.3, TS3007b.C.argumentstructs.Daan.4}"
TS3007b.D.argumentstructs.Daan.3,D,588.53,592.01,はい、そうかもしれません。おそらく、マイナーな機能のためだけです。,TS3007b.C.argumentstructs.Daan.3,{TS3007b.D.argumentstructs.Daan.4}
TS3007b.C.argumentstructs.20,C,590.39,590.66,ありがとう。,NONE,NONE
TS3007b.C.argumentstructs.Daan.4,C,592.16,594.3,ええ、そうかもしれません、ただのアイデアです。,TS3007b.C.argumentstructs.Daan.3,NONE
TS3007b.D.argumentstructs.Daan.4,D,594.59,599.14,リモコンのボタンを減らして、より簡単に、より早く習得できるようにします。,TS3007b.D.argumentstructs.Daan.3,NONE
TS3007b.C.argumentstructs.21,C,599.51,599.87,うん。,NONE,NONE
TS3007b.D.argumentstructs.Daan.6,D,1207.35,1219.728,うーん、それはおそらくオプションです。L_C_D_またはタッチスクリーンを使用する場合、真ん中にあるのはメインキーです。,NONE,{TS3007b.D.argumentstructs.Daan.7}
TS3007b.D.argumentstructs.22,D,1223.616,1223.616,。,NONE,NONE
TS3007b.B.argumentstructs.21,B,1223.78,1235.29,。 うん。,NONE,NONE
TS3007b.D.argumentstructs.Daan.7,D,1224.69,1242.78,ええ、これですか？いいえ？ええ。そんな感じです。真ん中に再生やチャンネル切り替えなどの一般的な機能があり、上部または下部には設定などのドロップダウンできるメニューがあります。,TS3007b.D.argumentstructs.Daan.6,{TS3007b.B.argumentstructs.Daan.1}
TS3007b.B.argumentstructs.Daan.1,B,1242.96,1279.05,ええ、でも私が持っていた質問は、テレビのメニューディスプレイを使用したいのか、それともすべてをリモコンにする必要があるのか、というものでした。テレビのメモリディスプレイを使用すると、単にメニューをさらに押して、必要なオプションを選択して「OK」を押すだけで済みます。これが私の推奨事項です。1つのボタンで多くのオプションを使用する場合は、テレビにメニューを表示し、2つのボタンの組み合わせを同時に使用したり、ボタンを5秒間3回押したりしないでください。ほとんどのユーザーにとって複雑すぎます。,TS3007b.D.argumentstructs.Daan.7,"{TS3007b.D.argumentstructs.Daan.8, TS3007b.C.argumentstructs.Daan.5, TS3007b.B.argumentstructs.Daan.3}"
TS3007b.D.argumentstructs.23,D,1252.99,1277.54,うーん。いや。うん。うん。,NONE,NONE
TS3007b.D.argumentstructs.Daan.8,D,1279.09,1298.3,私もそう思いますが、それは、ええと、多くのテレビにはさまざまなメニューがあり、デバイスに特定のメニューがある場合、それが実際にテレビにあるメニューに対応していない可能性があるからです。,TS3007b.B.argumentstructs.Daan.1,{TS3007b.B.argumentstructs.Daan.2}
TS3007b.C.argumentstructs.22,C,1279.17,1279.56,そうだね、でも,NONE,NONE
TS3007b.B.argumentstructs.Daan.2,B,1298.29,1299.77,そうですね、それは問題になるでしょう。,TS3007b.D.argumentstructs.Daan.8,NONE
