ae_id,speaker,start_time,end_time,sentence,source,targets
TS3006a.C.argumentstructs.Daan.1,C,1050.93,1068.162,すでに概念設計に取り掛かっています。どのようなコンポーネントを組み込むかを知ることはかなり重要なので。つまり、マルチメディア コントロール センターにするのか、ビデオ レコーダーも使用できるようにするのか、などです。,NONE,"{TS3006a.A.argumentstructs.Daan.1, TS3006a.D.argumentstructs.Daan.1}"
TS3006a.A.argumentstructs.Daan.1,A,1054.79,1056.98,うん？混ぜられれば大丈夫だよ。,TS3006a.C.argumentstructs.Daan.1,NONE
TS3006a.A.argumentstructs.6,A,1058.62,1067.7,うん。そうだね。,NONE,NONE
TS3006a.D.argumentstructs.Daan.1,D,1066.73,1072.176,はい。それは私の質問でもあります。新しい新機能のように,TS3006a.C.argumentstructs.Daan.1,"{TS3006a.A.argumentstructs.Daan.2, TS3006a.B.argumentstructs.Daan.1}"
TS3006a.A.argumentstructs.Daan.2,A,1070.61,1080.222,まあ、それはユーザーの要件の部分だと思います。彼らが何を望んでいるか。彼らはその小さなサイズでそれらの機能すべてを望んでいるのでしょうか？,TS3006a.D.argumentstructs.Daan.1,"{TS3006a.C.argumentstructs.Daan.2, TS3006a.C.argumentstructs.Daan.3}"
TS3006a.D.argumentstructs.4,D,1073.96,1089.31,要件。うん。うん。ユニット。うん。ええ、私は,NONE,NONE
TS3006a.C.argumentstructs.Daan.2,C,1076.78,1077.42,ええ、本当です。,TS3006a.A.argumentstructs.Daan.2,NONE
TS3006a.C.argumentstructs.Daan.3,C,1080.29,1090.09,しかし、このことについては、良好なコミュニケーションが必要です。なぜなら、コンポーネントを設計に組み込む必要があるからです。ですから、どのコンポーネントを入れればよいか分からないと、それはちょっと難しいのです。,TS3006a.A.argumentstructs.Daan.2,NONE
TS3006a.A.argumentstructs.7,A,1081.98,1090.42,はい。そうですね。分かりました。,NONE,NONE
TS3006a.B.argumentstructs.2,B,1086.42,1087.37,私はまず,NONE,NONE
TS3006a.B.argumentstructs.Daan.1,B,1089.62,1095.89,そうですね。まずは基本機能から始めて、それを拡張していくことになると思います。そうですね。,TS3006a.D.argumentstructs.Daan.1,"{TS3006a.D.argumentstructs.Daan.2, TS3006a.A.argumentstructs.Daan.3, TS3006a.A.argumentstructs.Daan.5}"
TS3006a.D.argumentstructs.Daan.2,D,1092.76,1123.234,ええ、私も知っているリモコンのようなものがありますが、ボタンが 1 つあるだけでデバイスを簡単に切り替えることができます。ビデオに切り替えて、同じボタンでビデオを操作できます。もう 1 つの機能は、メディア センターに切り替えることです。これは非常に人気が高まっています。そして、同じリモコンでテレビの下の Windows メディア センターを使用します。スイッチは 1 つだけです。,TS3006a.B.argumentstructs.Daan.1,NONE
TS3006a.A.argumentstructs.Daan.3,A,1094.2,1096.155,いつでもいくつか追加できます,TS3006a.B.argumentstructs.Daan.1,"{TS3006a.A.argumentstructs.Daan.4, TS3006a.D.argumentstructs.Daan.3}"
TS3006a.A.argumentstructs.8,A,1104.33,1104.66,うん。,NONE,NONE
TS3006a.A.argumentstructs.Daan.4,A,1106.72,1109.73,うーん、C_D_ プレーヤーですね。そうですね。,TS3006a.A.argumentstructs.Daan.3,{TS3006a.C.argumentstructs.Daan.4}
TS3006a.B.argumentstructs.3,B,1109.51,1140.2,ええ、ええ。,NONE,NONE
TS3006a.C.argumentstructs.8,C,1120.98,1121.33,わかった。,NONE,NONE
TS3006a.C.argumentstructs.Daan.4,C,1122.84,1145.18,はい、おっしゃることはわかりますが、ビデオ プレーヤーには他にもボタンがいくつか必要になります。再生、早送り、停止の機能が必要です。T_V_ にはその機能は必要ありません。また、テレテキストには追加のボタンも必要なので、何が必要なのかを知る必要があります。,TS3006a.A.argumentstructs.Daan.4,{TS3006a.C.argumentstructs.Daan.7}
TS3006a.D.argumentstructs.5,D,1127.83,1128.2,S,NONE,NONE
TS3006a.D.argumentstructs.Daan.3,D,1130.95,1133.1,ええ、レコードとかそういうもの。,TS3006a.A.argumentstructs.Daan.3,NONE
TS3006a.C.argumentstructs.Daan.7,C,1146.98,1157.19,とにかく、私のアイデアをここに書き込んで、次の会議で議論しましょう。,TS3006a.C.argumentstructs.Daan.4,NONE
TS3006a.A.argumentstructs.9,A,1150.43,1150.74,うん。,NONE,NONE
TS3006a.D.argumentstructs.6,D,1153.94,1154.37,うん。,NONE,NONE
TS3006a.A.argumentstructs.Daan.5,A,1154.4,1170.48,はい。T_V_ とビデオのみを対象としているという前提で始めることができます。そして、他の機能を追加する可能性も残しておきます。つまり、基本的な出発点があり、いつでも拡張できるので、拡張可能であることを確認してください。はい。,TS3006a.B.argumentstructs.Daan.1,NONE
TS3006a.C.argumentstructs.9,C,1163.35,1165.11,はい、わかりました。,NONE,NONE
