ae_id,speaker,start_time,end_time,sentence,source,targets
ES2002c.B.argumentstructs.35,B,1758.34,1759.57,知っている。,NONE,NONE
ES2002c.B.argumentstructs.Erik.18,B,1759.57,1771.472,えっと、もしL_C_D_ディスプレイを組み込む場合、どこに配置すればいいでしょうか？内側に配置するのか、それとも,NONE,ES2002c.A.argumentstructs.Erik.9
ES2002c.C.argumentstructs.5,C,1772.8,1773.31,えーと,NONE,NONE
ES2002c.A.argumentstructs.Erik.9,A,1773.29,1774.99,L_C_D_ ディスプレイは必要ですか?,ES2002c.B.argumentstructs.Erik.18,"ES2002c.A.argumentstructs.Erik.10, ES2002c.B.argumentstructs.Erik.19, ES2002c.D.argumentstructs.Erik.17"
ES2002c.A.argumentstructs.Erik.10,A,1774.99,1777.12,それはどのような機能ですか?,ES2002c.A.argumentstructs.Erik.9,NONE
ES2002c.B.argumentstructs.Erik.19,B,1776.61,1780.31,コストがかなり上がるのは間違いないと思います。,ES2002c.A.argumentstructs.Erik.9,ES2002c.A.argumentstructs.Erik.11
ES2002c.A.argumentstructs.Erik.11,A,1779.2,1787.2,そうですが、問題は、それを何に使うのか、何を達成するのかということです。ライトを設置するのは安価ですが、光らせるためだけにL_C_D_パネルを設置するのはちょっと,ES2002c.B.argumentstructs.Erik.19,NONE
ES2002c.D.argumentstructs.Erik.17,D,1780.25,1780.99,それは何を達成するのでしょうか?,ES2002c.A.argumentstructs.Erik.9,ES2002c.D.argumentstructs.Erik.18
ES2002c.D.argumentstructs.33,D,1783.29,1783.57,良い,NONE,NONE
ES2002c.D.argumentstructs.Erik.18,D,1785.21,1802.36,L_C_ そうですね、あなたが L_C_D_ について言及したとき、私はそれが何なのか疑問に思いました。そして、それが何らかの形で番組表と関連付けられていれば、それが役立つと思います。ジョグダイヤルがあるかもしれないと言ったので、スクロールすると、ステーションをスクロールすると、実際にそれが何であるかがわかります。,ES2002c.D.argumentstructs.Erik.17,"ES2002c.B.argumentstructs.Erik.20, ES2002c.A.argumentstructs.Erik.12"
ES2002c.B.argumentstructs.Erik.20,B,1795.0,1795.47,うん。,ES2002c.D.argumentstructs.Erik.18,NONE
ES2002c.A.argumentstructs.19,A,1797.93,1798.33,うんうん。,NONE,NONE
ES2002c.A.argumentstructs.Erik.12,A,1802.2,1812.3,リストを入力するための入力デバイスがないので、月曜日、火曜日、水曜日を取得するのはちょっとおかしいので、これは問題になると思います。,ES2002c.D.argumentstructs.Erik.18,"ES2002c.D.argumentstructs.Erik.19, ES2002c.B.argumentstructs.Erik.21, ES2002c.B.argumentstructs.Erik.22"
ES2002c.D.argumentstructs.Erik.19,D,1806.57,1807.2,そうだね,ES2002c.A.argumentstructs.Erik.12,NONE
ES2002c.B.argumentstructs.Erik.21,B,1807.2,1808.76,うーん、ああ、確かにそうですね。,ES2002c.A.argumentstructs.Erik.12,NONE
ES2002c.D.argumentstructs.34,D,1807.2,1812.43,うんうん。うんうん。,NONE,NONE
ES2002c.B.argumentstructs.36,B,1809.38,1809.86,うん。,NONE,NONE
ES2002c.B.argumentstructs.Erik.22,B,1810.68,1813.7,それで、L_C_D_ ディスプレイは必要ないのでしょうか?,ES2002c.A.argumentstructs.Erik.12,ES2002c.A.argumentstructs.Erik.13
ES2002c.A.argumentstructs.Erik.13,A,1813.49,1836.47,えーと、L_C_D_ ディスプレイが必要ないと言っているわけではありませんが、えーと、ユーザーに何を伝えるのかということです。L_C_D_ は入力ではなく出力になる傾向があるので、リモコンはユーザーに応答する必要がありますか? スピーカーのオプションもありますが、スピーカーについても同じことが言えます。リモコンが応答する必要があるのでしょうか?,ES2002c.B.argumentstructs.Erik.22,NONE
