ae_id,speaker,start_time,end_time,sentence,source,targets
IS1009c.A.argumentstructs.Daan.4,A,1517.17,1532.03,はい。これで全員のプレゼンテーションは終了です。この会議で本当に決めなければならないのは、リモコンのコンセプトです。,NONE,IS1009c.A.argumentstructs.Daan.5
IS1009c.D.argumentstructs.9,D,1532.45,1532.84,うんうん。,NONE,NONE
IS1009c.A.argumentstructs.Daan.5,A,1533.62,1540.15,それで、このコンセプトについてどう思いますか,IS1009c.A.argumentstructs.Daan.4,IS1009c.A.argumentstructs.Daan.6
IS1009c.A.argumentstructs.Daan.6,A,1541.12,1541.94,リモコンの？,IS1009c.A.argumentstructs.Daan.5,"IS1009c.D.argumentstructs.Daan.3, IS1009c.B.argumentstructs.Daan.7"
IS1009c.D.argumentstructs.Daan.3,D,1545.19,1548.97,自分のものに戻って、少し制限してみませんか?,IS1009c.A.argumentstructs.Daan.6,NONE
IS1009c.B.argumentstructs.Daan.7,B,1547.66,1551.84,ええ、音声認識機能と呼ばれるこの機能を追加したいと思います。,IS1009c.A.argumentstructs.Daan.6,IS1009c.D.argumentstructs.Daan.4
IS1009c.D.argumentstructs.10,D,1552.21,1552.54,わかった。,NONE,NONE
IS1009c.C.argumentstructs.9,C,1554.5,1563.74,うんうん。そうだね、でもそうだね。,NONE,NONE
IS1009c.D.argumentstructs.Daan.4,D,1556.31,1559.45,ということは、あなたにとって音声認識が最も重要ということですか?,IS1009c.B.argumentstructs.Daan.7,IS1009c.B.argumentstructs.Daan.8
IS1009c.B.argumentstructs.Daan.8,B,1559.94,1562.54,これは売れる可能性がある機能の 1 つかもしれません。,IS1009c.D.argumentstructs.Daan.4,"IS1009c.D.argumentstructs.Daan.5, IS1009c.C.argumentstructs.Daan.4"
IS1009c.D.argumentstructs.Daan.5,D,1562.76,1567.93,ええ、それは私たちの主役になれるかもしれません。それは本当に素晴らしいものになるでしょう。ええ、私もそれに賛成です。,IS1009c.B.argumentstructs.Daan.8,NONE
IS1009c.C.argumentstructs.Daan.4,C,1566.82,1578.09,ええ、でも、それがどこまで機能するかについては、非常に疑問に思っています。なぜなら、音声認識装置には独自の問題や課題があるからです。,IS1009c.B.argumentstructs.Daan.8,IS1009c.D.argumentstructs.Daan.6
IS1009c.A.argumentstructs.12,A,1566.99,1567.43,うんうん。,NONE,NONE
IS1009c.D.argumentstructs.Daan.6,D,1577.14,1578.17,距離の問題？,IS1009c.C.argumentstructs.Daan.4,IS1009c.C.argumentstructs.Daan.5
IS1009c.C.argumentstructs.Daan.5,C,1578.56,1587.44,ええ、距離の問題ではなく、人の声を認識することです。人によって声が違うかもしれませんから、それはすべてです。,IS1009c.D.argumentstructs.Daan.6,"IS1009c.A.argumentstructs.Daan.7, IS1009c.C.argumentstructs.Daan.6, IS1009c.B.argumentstructs.Daan.9"
IS1009c.B.argumentstructs.13,B,1580.06,1580.37,うんうん。,NONE,NONE
IS1009c.D.argumentstructs.11,D,1584.87,1585.27,えーっと。,NONE,NONE
IS1009c.A.argumentstructs.Daan.7,A,1586.54,1589.296,まあ、あなたは教える必要があります,IS1009c.C.argumentstructs.Daan.5,NONE
IS1009c.C.argumentstructs.Daan.6,C,1588.75,1593.24,したがって、優れた認識システムを手に入れるには、コストがかかると思います。,IS1009c.C.argumentstructs.Daan.5,NONE
IS1009c.B.argumentstructs.Daan.9,B,1591.21,1620.29,いいえ、それは、ええ、それは、ええと、すでにすべての質問を録音していて、それから答えを期待しているようなものです。たとえば、T_V_システムがあり、私がユーザーで、家族もユーザーだとします。私はすでに「おはようございます」のような質問を録音しています。たとえば、8時頃にテレビでニュースを見たいです。だから、ただ「おはようございます」と言うだけで、T_V_がオンになります。私の声を認識して、電源が入ります。,IS1009c.C.argumentstructs.Daan.5,NONE
IS1009c.C.argumentstructs.10,C,1607.92,1619.69,うん。そうだね。そうだね。そうだね。そうだね。,NONE,NONE
