ae_id,speaker,start_time,end_time,sentence,source,targets
ES2007d.D.argumentstructs.22,D,602.7,611.46,1 つ 1 つ。基準、基準、1 つと書いて、1 つを取得します。,NONE,NONE
ES2007d.D.argumentstructs.Erik.7,D,611.46,620.968,2番目の基準は、新しい技術です。新しい技術を導入しましたか？新しいハイテクのように,NONE,ES2007d.B.argumentstructs.Erik.7
ES2007d.B.argumentstructs.Erik.7,B,618.88,620.26,そうですね、運動的なものです。,ES2007d.D.argumentstructs.Erik.7,"ES2007d.C.argumentstructs.Erik.5, ES2007d.A.argumentstructs.Erik.8, ES2007d.C.argumentstructs.Erik.6"
ES2007d.C.argumentstructs.Erik.5,C,620.29,620.64,うん。,ES2007d.B.argumentstructs.Erik.7,NONE
ES2007d.A.argumentstructs.Erik.8,A,620.58,621.02,うん。,ES2007d.B.argumentstructs.Erik.7,NONE
ES2007d.C.argumentstructs.Erik.6,C,622.16,629.18,それが私たちの主な技術革新でした。他のすべては非常に単純でしたが、運動エネルギーを使用するという事実は新しいものでした。,ES2007d.B.argumentstructs.Erik.7,ES2007d.D.argumentstructs.Erik.8
ES2007d.D.argumentstructs.23,D,625.95,625.95,。,NONE,NONE
ES2007d.A.argumentstructs.13,A,625.956,625.956,。,NONE,NONE
ES2007d.D.argumentstructs.Erik.8,D,627.25,628.144,それで、私たちは,ES2007d.C.argumentstructs.Erik.6,"ES2007d.C.argumentstructs.Erik.7, ES2007d.D.argumentstructs.Erik.10"
ES2007d.B.argumentstructs.13,B,628.81,630.34,えっと、えーと,NONE,NONE
ES2007d.C.argumentstructs.Erik.7,C,630.63,635.37,それは人間工学的ですが、それはデザインではありません。それはデザインです。それはデザインの問題です。,ES2007d.D.argumentstructs.Erik.8,"ES2007d.B.argumentstructs.Erik.8, ES2007d.A.argumentstructs.Erik.9"
ES2007d.B.argumentstructs.Erik.8,B,631.5,631.81,うん。,ES2007d.C.argumentstructs.Erik.7,NONE
ES2007d.A.argumentstructs.Erik.9,A,631.83,637.92,ええ、でもそれは技術的なことではなく、別のマーケティングの問題です。技術的な面では,ES2007d.C.argumentstructs.Erik.7,"ES2007d.B.argumentstructs.Erik.9, ES2007d.D.argumentstructs.Erik.9"
ES2007d.B.argumentstructs.Erik.9,B,633.17,635.45,そうだね。そうだね。本当だよ。,ES2007d.A.argumentstructs.Erik.9,NONE
ES2007d.D.argumentstructs.Erik.9,D,635.67,636.06,うん。,ES2007d.A.argumentstructs.Erik.9,NONE
ES2007d.D.argumentstructs.Erik.10,D,637.7,641.8,2つくらいかな？2つ。3つ。,ES2007d.D.argumentstructs.Erik.8,"ES2007d.C.argumentstructs.Erik.8, ES2007d.B.argumentstructs.Erik.10, ES2007d.C.argumentstructs.Erik.9"
ES2007d.C.argumentstructs.Erik.8,C,638.72,641.45,多分、真ん中あたりかな、うん、わからないな。,ES2007d.D.argumentstructs.Erik.10,NONE
ES2007d.B.argumentstructs.Erik.10,B,639.18,639.88,二。,ES2007d.D.argumentstructs.Erik.10,ES2007d.B.argumentstructs.Erik.11
ES2007d.B.argumentstructs.Erik.11,B,642.09,642.46,うん。,ES2007d.B.argumentstructs.Erik.10,NONE
ES2007d.C.argumentstructs.Erik.9,C,642.49,643.15,たぶん3つですね。,ES2007d.D.argumentstructs.Erik.10,ES2007d.D.argumentstructs.Erik.11
ES2007d.D.argumentstructs.Erik.11,D,644.419,645.33,三つ。,ES2007d.C.argumentstructs.Erik.9,NONE
