ae_id,speaker,start_time,end_time,sentence,source,targets
ES2008b.A.argumentstructs.Erik.1,A,1427.43,1453.04,さて、私たちの機能とターゲット グループについてお話ししましょう。ターゲット グループが誰なのかを決める必要があります。マーケティングのさまざまな市場を分析した結果、グループによって欲しいものや好みが異なることがわかりました。たとえば、高齢者は音声認識をあまり気にしていませんが、若者は気にしています。それでは、私たちは誰をターゲットにしているのでしょうか?,NONE,"ES2008b.B.argumentstructs.Erik.1, ES2008b.C.argumentstructs.Erik.1, ES2008b.D.argumentstructs.Erik.2"
ES2008b.D.argumentstructs.8,D,1436.67,1448.25,うんうん。うんうん。,NONE,NONE
ES2008b.B.argumentstructs.Erik.1,B,1456.0,1467.77,そうですね、私たちが電子機器にファッション性を取り入れる機能と言えば、自動的に若い世代がこれに惹かれると思います。,ES2008b.A.argumentstructs.Erik.1,ES2008b.D.argumentstructs.Erik.1
ES2008b.D.argumentstructs.Erik.1,D,1469.78,1473.08,そうですね、そう思います。あれを買うお金を持っている人は誰ですか？,ES2008b.B.argumentstructs.Erik.1,ES2008b.A.argumentstructs.Erik.2
ES2008b.A.argumentstructs.10,A,1472.5,1473.49,うんうん。,NONE,NONE
ES2008b.A.argumentstructs.Erik.2,A,1473.49,1480.15,覚えておいてください、それは 25 ユーロになります。ですから、誰に対しても販売可能でなければなりません。,ES2008b.D.argumentstructs.Erik.1,NONE
ES2008b.B.argumentstructs.12,B,1480.43,1512.92,うんうん。うんうん。,NONE,NONE
ES2008b.C.argumentstructs.Erik.1,C,1481.46,1489.42,それはテレビとは別に販売されるものでしょうか、それともテレビに付属するものなのでしょうか? それは、私たちがそれを販売する方法に影響を与えるからです。,ES2008b.A.argumentstructs.Erik.1,ES2008b.A.argumentstructs.Erik.3
ES2008b.A.argumentstructs.Erik.3,A,1490.12,1499.79,まあ、少なくとも現時点では、リモコン自体について検討中なので、おそらくリモコン単体で 25 ユーロで別売りされる予定です。,ES2008b.C.argumentstructs.Erik.1,ES2008b.C.argumentstructs.Erik.2
ES2008b.C.argumentstructs.15,C,1495.22,1495.46,右。,NONE,NONE
ES2008b.C.argumentstructs.Erik.2,C,1497.62,1498.23,はい、わかりました。,ES2008b.A.argumentstructs.Erik.3,NONE
ES2008b.D.argumentstructs.Erik.2,D,1500.08,1525.16,年齢に関して私が与えられた唯一の内訳は音声起動についてで、基本的に35歳を超えると大きな飛躍があり、音声機能があるかどうかは気にしなくなるので、基本的に15歳から35歳くらいの人が音声起動が良いアイデアだと考えています。後で年齢に関して他の内訳の数字が与えられるかどうかはわかりませんが、それが年齢で分けられる唯一の品質であるならば、15歳から35歳の範囲にとどめておきたいと思います。,ES2008b.A.argumentstructs.Erik.1,ES2008b.B.argumentstructs.Erik.2
ES2008b.B.argumentstructs.Erik.2,B,1525.7,1535.05,そうですね、いずれにしても、テクノロジーに使える可処分所得がかなりある人口なので、私たちにとってはかなり良いターゲットグループになるかもしれません。,ES2008b.D.argumentstructs.Erik.2,ES2008b.C.argumentstructs.Erik.3
ES2008b.C.argumentstructs.Erik.3,C,1532.53,1532.73,うん。,ES2008b.B.argumentstructs.Erik.2,NONE
