ae_id,speaker,start_time,end_time,sentence,source,targets
TS3006b.D.argumentstructs.Daan.8,D,1660.14,1665.29,ええと、それからリモコンで保存したい番号を選択できます。,NONE,TS3006b.A.argumentstructs.Daan.8
TS3006b.A.argumentstructs.Daan.8,A,1663.48,1666.84,はい、Gチャンネルプログラムはオートシークですか?,TS3006b.D.argumentstructs.Daan.8,TS3006b.D.argumentstructs.Daan.9
TS3006b.D.argumentstructs.Daan.9,D,1667.17,1668.41,はい、オートシークです。,TS3006b.A.argumentstructs.Daan.8,TS3006b.A.argumentstructs.Daan.9
TS3006b.A.argumentstructs.Daan.9,A,1668.611,1673.086,チャンネル名を言ってください,TS3006b.D.argumentstructs.Daan.9,TS3006b.D.argumentstructs.Daan.10
TS3006b.D.argumentstructs.Daan.10,D,1673.45,1677.97,ほとんどのテレビでは、ケーブル経由で取得した名前が自動的に表示されます。,TS3006b.A.argumentstructs.Daan.9,TS3006b.D.argumentstructs.Daan.11
TS3006b.D.argumentstructs.Daan.11,D,1679.91,1693.05,はい。つまり、テレビの位置を選択するだけで、テレビのチャンネル周波数とリモコンの位置を一致させるだけで済みます。,TS3006b.D.argumentstructs.Daan.10,TS3006b.A.argumentstructs.Daan.10
TS3006b.A.argumentstructs.16,A,1686.645,1688.59,。 うん。,NONE,NONE
TS3006b.A.argumentstructs.Daan.10,A,1693.0,1698.814,ええ、でもチャンネル5番でベロニカとセックスしたいとも言えますか？,TS3006b.D.argumentstructs.Daan.11,TS3006b.D.argumentstructs.Daan.12
TS3006b.C.argumentstructs.12,C,1693.43,1693.72,ヘルプ。,NONE,NONE
TS3006b.D.argumentstructs.Daan.12,D,1698.67,1706.91,すでにプログラムされている場合。移動したい場合。はい、それも可能なはずです。はい、それは何と呼ぶのですか? うーん?,TS3006b.A.argumentstructs.Daan.10,"TS3006b.D.argumentstructs.Daan.13, TS3006b.A.argumentstructs.Daan.11"
TS3006b.A.argumentstructs.17,A,1700.63,1705.94,うん。うん。それを何と呼ぶの？,NONE,NONE
TS3006b.D.argumentstructs.Daan.13,D,1708.55,1729.67,待ってください、リストか何かを閲覧できるはずです。リストには、すべての値、すべての可能なチャネルが表示されます。1 から 30 または 90 などです。リストを閲覧して、何らかの方法でプログラムされているかどうかを確認します。,TS3006b.D.argumentstructs.Daan.12,NONE
TS3006b.A.argumentstructs.Daan.11,A,1715.93,1730.69,チャンネル？うん。99とか。うん。チャンネルを入れ替える？,TS3006b.D.argumentstructs.Daan.12,TS3006b.D.argumentstructs.Daan.14
TS3006b.A.argumentstructs.Daan.12,A,1731.4,1737.12,それをそう呼んでもいいですか？スワップは良いオプションです。わかりました。えっと、他の機能はありますか？,TS3006b.D.argumentstructs.Daan.14,NONE
TS3006b.D.argumentstructs.Daan.14,D,1731.4,1733.77,そうだ。チャンネルを変えよう。,TS3006b.A.argumentstructs.Daan.11,"TS3006b.A.argumentstructs.Daan.12, TS3006b.D.argumentstructs.Daan.15"
TS3006b.D.argumentstructs.Daan.15,D,1736.07,1756.9,つまり、ほとんどの場合、スワップすると、たとえば、R_T_L_ 5 がチャンネル 5 にオンになっているとします。そして、Veronica がチャンネル 8 にあり、Veronica をチャンネル 5 に移動したい場合、ほとんどの場合、前のものを上書きします。,TS3006b.D.argumentstructs.Daan.14,NONE
TS3006b.A.argumentstructs.18,A,1756.58,1756.96,わかった。,NONE,NONE
