ae_id,speaker,start_time,end_time,sentence,source,targets
ES2007b.D.argumentstructs.Erik.10,D,1547.74,1552.96,リモコンにさまざまな色を付けて、誰かが異なる色を選択できるようにすることはできませんか? たとえば、特定の色でなければならないのでしょうか?,NONE,ES2007b.A.argumentstructs.Erik.13
ES2007b.A.argumentstructs.Erik.13,A,1551.27,1560.87,そうですね、重要なのは、会社のイメージを維持しなければならないということです。このリモコンを見て、すぐに Real Reaction i 製品だとわかるようにしなければなりません。,ES2007b.D.argumentstructs.Erik.10,"ES2007b.D.argumentstructs.Erik.11, ES2007b.C.argumentstructs.Erik.6"
ES2007b.C.argumentstructs.9,C,1551.52,1565.33,うーん。うーん。うーん。,NONE,NONE
ES2007b.D.argumentstructs.Erik.11,D,1559.94,1564.33,しかし、それが R_R_ であれば、シンボルが付いているかのように、Real Reaction になります。,ES2007b.A.argumentstructs.Erik.13,ES2007b.A.argumentstructs.Erik.14
ES2007b.A.argumentstructs.Erik.14,A,1563.48,1565.93,R_R_ と呼ばれる企業はたくさんあります。,ES2007b.D.argumentstructs.Erik.11,ES2007b.A.argumentstructs.Erik.15
ES2007b.D.argumentstructs.16,D,1566.9,1567.23,うわあ。,NONE,NONE
ES2007b.A.argumentstructs.Erik.15,A,1567.25,1571.42,これはスローガンですが、これがタイプです。,ES2007b.A.argumentstructs.Erik.14,NONE
ES2007b.C.argumentstructs.Erik.6,C,1570.93,1575.53,これは上層部から下されたことなので、私たちは彼らに恩義を感じています。,ES2007b.A.argumentstructs.Erik.13,"ES2007b.A.argumentstructs.Erik.16, ES2007b.D.argumentstructs.Erik.12"
ES2007b.A.argumentstructs.Erik.16,A,1573.64,1574.01,うん。,ES2007b.C.argumentstructs.Erik.6,NONE
ES2007b.D.argumentstructs.Erik.12,D,1576.47,1577.59,だから、1色にする必要があります。,ES2007b.C.argumentstructs.Erik.6,"ES2007b.A.argumentstructs.Erik.17, ES2007b.C.argumentstructs.Erik.7, ES2007b.A.argumentstructs.Erik.18"
ES2007b.A.argumentstructs.Erik.17,A,1578.06,1580.91,まあ、必ずしもそうではありません。しかし、それを取り入れなければなりません。,ES2007b.D.argumentstructs.Erik.12,NONE
ES2007b.C.argumentstructs.Erik.7,C,1578.57,1581.41,単一の色ではなく、パターンが認識できる必要があります。,ES2007b.D.argumentstructs.Erik.12,NONE
ES2007b.D.argumentstructs.17,D,1582.12,1591.38,うーん。うーん。,NONE,NONE
ES2007b.A.argumentstructs.Erik.18,A,1583.13,1603.98,必ずしもそうである必要はありませんが、製品を見て、それがソニー製品やパナソニック製品ではなく、当社の製品であることがすぐにわかる必要があります。そうである必要があるかもしれませんので、当社の他の製品を見て、すべてが同様の傾向をたどっているかどうかを確認してください。,ES2007b.D.argumentstructs.Erik.12,ES2007b.B.argumentstructs.Erik.8
ES2007b.B.argumentstructs.12,B,1596.76,1597.54,それは来るかもしれない,NONE,NONE
ES2007b.B.argumentstructs.Erik.8,B,1604.24,1615.584,しかし、それは異なる色で提供され、ロックボタンの周りのようなどこかにR_R_の色があり、R_R_のロゴや色があり、,ES2007b.A.argumentstructs.Erik.18,ES2007b.A.argumentstructs.Erik.19
ES2007b.A.argumentstructs.Erik.19,A,1608.85,1609.26,うん。,ES2007b.B.argumentstructs.Erik.8,NONE
ES2007b.A.argumentstructs.21,A,1614.32,1614.77,うん。,NONE,NONE
