ae_id,speaker,start_time,end_time,sentence,source,targets
ES2004c.C.argumentstructs.18,C,452.66,474.86,えっと、調査結果です。ここに素敵な写真があります。これは T_A_ ダブル 1835 と呼ばれるチップで、入力に基づいて標準信号を送信するため、ほぼすべてのリモコンで使用されています。現在、ほぼすべての T_V_ リモコンで使用されています。,NONE,NONE
ES2004c.B.argumentstructs.Erik.1,B,472.18,472.33,そうだ。,ES2004c.C.argumentstructs.Erik.1,NONE
ES2004c.C.argumentstructs.Erik.1,C,474.86,478.53,ええと、それからバッテリーのオプションを検討しています。,NONE,"ES2004c.B.argumentstructs.Erik.1, ES2004c.C.argumentstructs.Erik.2, ES2004c.C.argumentstructs.Erik.9, ES2004c.D.argumentstructs.Erik.4"
ES2004c.C.argumentstructs.Erik.2,C,479.86,507.024,充電式のオプションは実際にはないので、標準のダブルAとトリプルAを見ましたが、現時点ではちょっとかさばりすぎると思いました。ダイナモ充電は、正直言ってちょっとばかげているかもしれないと思いました。基本的に巻き上げ式ラジオのようなもので、リモコンを使う前に巻き上げます。,ES2004c.C.argumentstructs.Erik.1,"ES2004c.B.argumentstructs.Erik.2, ES2004c.C.argumentstructs.Erik.4, ES2004c.A.argumentstructs.Erik.2"
ES2004c.B.argumentstructs.16,B,497.45,497.99,ワ,NONE,NONE
ES2004c.B.argumentstructs.Erik.2,B,497.99,498.86,それを説明できますか？,ES2004c.C.argumentstructs.Erik.2,ES2004c.B.argumentstructs.Erik.3
ES2004c.B.argumentstructs.Erik.3,B,500.12,502.6,権利のようなものですね。,ES2004c.B.argumentstructs.Erik.2,ES2004c.B.argumentstructs.Erik.4
ES2004c.B.argumentstructs.Erik.4,B,504.94,512.23,それでどれくらい長く持ちこたえられるのでしょうか。つまり、それを持ち上げて 2 分間巻き上げ、それで一晩中持ちこたえられるのでしょうか。,ES2004c.B.argumentstructs.Erik.3,ES2004c.C.argumentstructs.Erik.3
ES2004c.C.argumentstructs.19,C,508.76,509.16,あなた,NONE,NONE
ES2004c.C.argumentstructs.Erik.3,C,512.15,516.88,ええ、ええ、そうそう、そんなに長く巻く必要はないと思いますよ、,ES2004c.B.argumentstructs.Erik.4,NONE
ES2004c.B.argumentstructs.17,B,512.23,512.55,または,NONE,NONE
ES2004c.C.argumentstructs.Erik.4,C,516.88,533.17,しかし、次の 2 つのオプション、たとえばソーラー充電について考えると、ほとんどの人は部屋の電気をつけて、テレビがあればそれで済むので、それほど必要ないと思います。,ES2004c.C.argumentstructs.Erik.2,"ES2004c.B.argumentstructs.Erik.5, ES2004c.D.argumentstructs.Erik.1"
ES2004c.B.argumentstructs.Erik.5,B,531.46,532.94,それはカウントされないですよね？,ES2004c.C.argumentstructs.Erik.4,NONE
ES2004c.D.argumentstructs.Erik.1,D,532.32,535.71,光は太陽光と同じように充電されますか?人工光ですか?,ES2004c.C.argumentstructs.Erik.4,"ES2004c.B.argumentstructs.Erik.6, ES2004c.C.argumentstructs.Erik.5, ES2004c.B.argumentstructs.Erik.7"
ES2004c.B.argumentstructs.Erik.6,B,533.78,537.905,U_V_っぽいと思った,ES2004c.D.argumentstructs.Erik.1,NONE
ES2004c.C.argumentstructs.Erik.5,C,535.19,535.53,いいえ。,ES2004c.D.argumentstructs.Erik.1,ES2004c.D.argumentstructs.Erik.2
ES2004c.C.argumentstructs.20,C,536.91,539.1,そう？わかりました,NONE,NONE
ES2004c.D.argumentstructs.Erik.2,D,539.17,539.99,太陽光発電でなければなりません。,ES2004c.C.argumentstructs.Erik.5,ES2004c.A.argumentstructs.Erik.1
ES2004c.B.argumentstructs.18,B,539.61,540.83,どれでも、どれでも,NONE,NONE
ES2004c.A.argumentstructs.Erik.1,A,540.57,540.83,はい。,ES2004c.D.argumentstructs.Erik.2,NONE
ES2004c.A.argumentstructs.Erik.2,A,540.83,552.17,これらのサイズに関しては、サイズも考慮する必要があるため、どれが軽量だと思いますか。標準的なトリプル A_ の方がスペースが少なくて済むかもしれませんし、ダイナモの方がスペースが多くかかるかもしれません。,ES2004c.C.argumentstructs.Erik.2,ES2004c.C.argumentstructs.Erik.6
ES2004c.C.argumentstructs.Erik.6,C,551.03,557.25,そうですね、ダイナモはより多くのスペースを必要とします。なぜなら、実際に巻き上げるには物理的なハンドルが必要になるからです。,ES2004c.A.argumentstructs.Erik.2,NONE
ES2004c.B.argumentstructs.Erik.7,B,557.01,559.69,ソーラーは太陽から来ていると確信しています。,ES2004c.D.argumentstructs.Erik.1,"ES2004c.C.argumentstructs.Erik.7, ES2004c.B.argumentstructs.Erik.8"
ES2004c.C.argumentstructs.Erik.7,C,559.77,560.85,はい、わかりました。,ES2004c.B.argumentstructs.Erik.7,NONE
ES2004c.D.argumentstructs.10,D,560.34,560.68,うーん。,NONE,NONE
ES2004c.B.argumentstructs.Erik.8,B,560.54,573.0,ええと、電灯はカウントされないと思いますが、市場を制限したくないので、それほど多くはありません。つまり、地下のアパートに住んでいる人はそれほど多くありませんが、それでも人はいます。,ES2004c.B.argumentstructs.Erik.7,"ES2004c.D.argumentstructs.Erik.3, ES2004c.C.argumentstructs.Erik.8"
ES2004c.D.argumentstructs.Erik.3,D,561.91,563.03,人工照明はダメ。,ES2004c.B.argumentstructs.Erik.8,NONE
ES2004c.D.argumentstructs.11,D,571.17,685.04,わかっています、国際的にマーケティングを行っているのであれば、世界のさまざまな地域でもそうです。 うーん。 うーん。 うーん。 うーん。,NONE,NONE
ES2004c.A.argumentstructs.10,A,571.57,571.74,えー,NONE,NONE
ES2004c.C.argumentstructs.21,C,571.73,571.93,しかし,NONE,NONE
ES2004c.C.argumentstructs.Erik.8,C,575.14,580.39,そうですね、ほとんどの人は夜にテレビを見ます。,ES2004c.B.argumentstructs.Erik.8,"ES2004c.A.argumentstructs.Erik.3, ES2004c.B.argumentstructs.Erik.9"
ES2004c.A.argumentstructs.Erik.3,A,575.7,575.93,右。,ES2004c.C.argumentstructs.Erik.8,NONE
ES2004c.A.argumentstructs.11,A,579.56,580.19,夜。,NONE,NONE
ES2004c.B.argumentstructs.Erik.9,B,580.59,588.72,うーん、でもそうすると日中充電することになります。ポイントは日中充電して、夕方までに充電しておくということだと思います。,ES2004c.C.argumentstructs.Erik.8,NONE
ES2004c.C.argumentstructs.Erik.9,C,587.25,608.06,でも、私は次のものが一番いいと思います。運動充電は腕時計で得られるようなもので、気付かないほどです。つまり、おそらく常に動き回っている量で充電されるので、実際に物理的に振って動作させる必要はないと思います。,ES2004c.C.argumentstructs.Erik.1,"ES2004c.B.argumentstructs.Erik.10, ES2004c.A.argumentstructs.Erik.4, ES2004c.B.argumentstructs.Erik.11"
ES2004c.B.argumentstructs.Erik.10,B,590.12,590.6,わかった。,ES2004c.C.argumentstructs.Erik.9,NONE
ES2004c.B.argumentstructs.19,B,595.4,596.24,ああ、見たことある,NONE,NONE
ES2004c.A.argumentstructs.Erik.4,A,608.54,613.53,キネティックバッテリーの寿命はどのくらいですか？ 長時間稼働するのでしょうか？,ES2004c.C.argumentstructs.Erik.9,ES2004c.C.argumentstructs.Erik.10
ES2004c.C.argumentstructs.Erik.10,C,613.51,640.41,ええ、それは、ええと、ある種の小さなセルに充電され、ええと、時計のようなサイズの時計用電池です。時計には時計用電池がよく使われるからです。それで、ええと、どれくらい持つかはよくわかりませんが、電池が切れたのを見たことはありません。,ES2004c.A.argumentstructs.Erik.4,ES2004c.A.argumentstructs.Erik.5
ES2004c.A.argumentstructs.12,A,620.36,620.61,うんうん。,NONE,NONE
ES2004c.A.argumentstructs.Erik.5,A,627.88,628.27,わかった。,ES2004c.C.argumentstructs.Erik.10,NONE
